store_key,item_key,policy_key,avg_daily_demand,annual_demand,unit_price,eoq,best_model_name,service_level,z_value,forecast_error_sigma,safety_stock,reorder_point,avg_inventory,holding_cost
2,32,1,63.33424657534247,23117.0,462.3,612.3989275491389,XGBoost,0.95,1.645,14.909601789236925,64.8904770017789,508.23020302917615,371.0899407763483,34310.97592418117
2,32,2,63.33424657534247,23117.0,462.3,612.3989275491389,XGBoost,0.95,1.645,9.802308196806306,42.66220276039733,486.0019287877946,348.8616665349668,32255.74968782303
2,33,1,98.96164383561644,36121.0,130.37,1441.523349846329,XGBoost,0.95,1.645,16.956409643497317,73.79871880940549,766.5302256587206,794.56039373257,20717.36770618303
2,33,2,98.96164383561644,36121.0,130.37,1441.523349846329,XGBoost,0.95,1.645,10.536403741431233,45.85717810105196,738.5886849503671,766.6188530242165,19988.819973753423
2,34,1,36.69315068493151,13393.0,1384.8,269.3246094102223,XGBoost,0.95,1.645,9.192082791660107,40.00634258530359,296.8583973798241,174.66864729041475,48376.228553553265
2,34,2,36.69315068493151,13393.0,1384.8,269.3246094102223,XGBoost,0.95,1.645,5.903959300870714,25.69557125993486,282.5476260544554,160.35787596504602,44412.71732727914
2,35,1,95.44931506849315,34839.0,167.93,1247.3815843626544,XGBoost,0.95,1.645,15.787812284240273,68.71267820703673,736.8578836864888,692.403470388364,23255.062956463596
2,35,2,95.44931506849315,34839.0,167.93,1247.3815843626544,XGBoost,0.95,1.645,9.645226463766106,41.97854207452958,710.1237475539816,665.6693342558568,22357.170260317213
2,36,1,110.05479452054794,40170.0,78.57,1958.1825269125484,XGBoost,0.95,1.645,19.3642382223067,84.27821700299559,854.6617786468312,1063.3694804592699,16709.788015936967
2,36,2,110.05479452054794,40170.0,78.57,1958.1825269125484,XGBoost,0.95,1.645,12.277180352437727,53.433492092435415,823.817053736271,1032.5247555487097,16225.094008692422
2,37,1,41.85205479452055,15276.0,1169.73,312.96274502287827,XGBoost,0.95,1.645,9.761434056527897,42.48430783756858,335.4486913992124,198.9656803490077,46547.22505492896
2,37,2,41.85205479452055,15276.0,1169.73,312.96274502287827,XGBoost,0.95,1.645,6.840137809643831,29.770064385361973,322.73444794700583,186.2514368968011,43572.77865625903
2,38,1,114.52054794520548,41800.0,66.37,2173.3659752784656,XGBoost,0.95,1.645,17.786169516985844,77.41005026873897,879.0538858851772,1164.0930379079718,15452.17098519042
2,38,2,114.52054794520548,41800.0,66.37,2173.3659752784656,XGBoost,0.95,1.645,11.452812908868047,49.845629895029845,851.4894655114681,1136.5286175342626,15086.280869149803
2,39,1,62.18356164383562,22697.0,503.01,581.7368178942534,XGBoost,0.95,1.645,10.570492333382148,46.00554054716442,481.2904720540137,336.8739494942911,33890.19306702467
2,39,2,62.18356164383562,22697.0,503.01,581.7368178942534,XGBoost,0.95,1.645,7.047008004407686,30.670417446794374,465.9553489536437,321.53882639392106,32347.449012881247
2,40,1,41.895890410958906,15292.0,1272.73,300.1889044060007,XGBoost,0.95,1.645,10.662900349364957,46.407724342592225,339.6789572193046,196.50217654559256,50018.84303097441
2,40,2,41.895890410958906,15292.0,1272.73,300.1889044060007,XGBoost,0.95,1.645,7.139122558029592,31.07132401746123,324.3425568941736,181.16577622046157,46115.023673813615
2,41,1,31.427397260273974,11471.0,2111.73,201.8422490546289,XGBoost,0.95,1.645,8.915647598322161,38.803224500102445,258.79500532202024,139.7243490274169,59012.01991433342
2,41,2,31.427397260273974,11471.0,2111.73,201.8422490546289,XGBoost,0.95,1.645,5.513444407485051,23.995948555967836,243.98772937788564,124.91707308328228,52758.22614843194
2,42,1,52.68219178082192,19229.0,704.99,452.2905387502586,XGBoost,0.95,1.645,10.676602788781285,46.46736093399034,415.24270339974373,272.61263030911965,38437.83564832526
2,42,2,52.68219178082192,19229.0,704.99,452.2905387502586,XGBoost,0.95,1.645,6.9208921734190465,30.121528445866378,398.89687091161977,256.2667978209957,36133.10595916476
2,43,1,73.10684931506849,26684.0,358.9,746.7399193193324,XGBoost,0.95,1.645,13.228323144145083,57.573113681474034,569.3210588869534,430.94307334114023,30933.093804427048
2,43,2,73.10684931506849,26684.0,358.9,746.7399193193324,XGBoost,0.95,1.645,8.83314022814874,38.444130898381935,550.1920761038614,411.8140905580482,29560.0154202567
2,44,1,41.90684931506849,15296.0,908.1,355.4288949597596,XGBoost,0.95,1.645,9.080748078573007,39.5217848659758,332.86973007145525,217.2362323458556,39454.444518654294
2,44,2,41.90684931506849,15296.0,908.1,355.4288949597596,XGBoost,0.95,1.645,6.679702766878133,29.071809220667884,322.41975442614734,206.78625670054768,37556.51994195347
2,45,1,115.93424657534247,42316.0,61.0,2280.9618333601948,XGBoost,0.95,1.645,18.145283516756848,78.97300809099144,890.5127341183887,1219.4539247710889,14877.337882207285
2,45,2,115.93424657534247,42316.0,61.0,2280.9618333601948,XGBoost,0.95,1.645,12.136789046977837,52.822472502041585,864.3621985294388,1193.303389182139,14558.301348022096
2,46,1,83.36164383561643,30427.0,216.31,1027.1216896618282,XGBoost,0.95,1.645,13.669932584185894,59.49511318339389,643.0266200327089,573.055958014308,24791.546855614994
2,46,2,83.36164383561643,30427.0,216.31,1027.1216896618282,XGBoost,0.95,1.645,8.643738252436904,37.619804083839334,621.1513109331544,551.1806489147534,23845.177233350063
2,47,1,31.495890410958904,11496.0,1940.83,210.77071119943386,XGBoost,0.95,1.645,9.282424350113267,40.399532618409744,260.87076549512204,145.78488821812667,56588.736920077354
2,47,2,31.495890410958904,11496.0,1940.83,210.77071119943386,XGBoost,0.95,1.645,6.330903916140279,27.5537456182992,248.0249784950115,132.93910121801613,51602.43916339245
2,48,1,73.76438356164384,26924.0,329.86,782.4121668816092,XGBoost,0.95,1.645,11.800474331895145,51.358743115238816,567.7094280467456,442.56482655604344,29196.8867375553
2,48,2,73.76438356164384,26924.0,329.86,782.4121668816092,XGBoost,0.95,1.645,8.078839486330121,35.16121726786901,551.5119021993759,426.3673007086736,28128.30356235262
2,49,1,41.68767123287671,15216.0,988.06,339.8515245833299,XGBoost,0.95,1.645,8.942989791554558,38.922224858811276,330.73592348894823,208.84798715047623,41270.86843677991
2,49,2,41.68767123287671,15216.0,988.06,339.8515245833299,XGBoost,0.95,1.645,6.134734333488844,26.699964412641453,318.51366304277843,196.6257267043064,38855.6031054914
2,50,1,94.21917808219177,34390.0,154.34,1292.728940865906,XGBoost,0.95,1.645,16.439885279346964,71.55067001195518,731.0849165872976,717.9151404449082,22160.604555253427
2,50,2,94.21917808219177,34390.0,154.34,1292.728940865906,XGBoost,0.95,1.645,9.571290853791119,41.65675500962233,701.1910015849647,688.0212254425753,21237.839186961417
3,1,1,28.183561643835617,10287.0,2297.68,183.24419674147282,XGBoost,0.95,1.645,6.4096499155674485,27.896468753165184,225.1814002600145,119.51856712390159,54923.08426184924
3,1,2,28.183561643835617,10287.0,2297.68,183.24419674147282,XGBoost,0.95,1.645,4.932203804474727,21.46623780209854,218.75116930894785,113.08833617283494,51968.16165151988
3,2,1,74.27945205479452,27112.0,235.35,929.5105176499751,XGBoost,0.95,1.645,12.647637444173302,55.0458180104064,575.001982393968,519.8010768353939,24467.036686641994
3,2,2,74.27945205479452,27112.0,235.35,929.5105176499751,XGBoost,0.95,1.645,7.677984745595994,33.416592850506,553.3727572340676,498.17185167549354,23448.94905836548
3,3,1,46.75616438356165,17066.0,767.06,408.4903809299348,XGBoost,0.95,1.645,11.45678329291983,49.862910042323016,377.1560607272545,254.10810050729043,38983.231915024444
3,3,2,46.75616438356165,17066.0,767.06,408.4903809299348,XGBoost,0.95,1.645,8.18731346887269,35.633324341483224,362.9264750264147,239.87851480645062,36800.242713487205
3,4,1,28.14246575342466,10272.0,1783.76,207.82123753676987,XGBoost,0.95,1.645,8.100325003949719,35.25472784626502,232.25198812023763,139.16534661464996,49647.515735469606
3,4,2,28.14246575342466,10272.0,1783.76,207.82123753676987,XGBoost,0.95,1.645,5.58416381201281,24.303737855639188,221.3009981296118,128.21435662402413,45740.72815433386
3,5,1,23.356164383561644,8525.0,2500.0,159.92185591719476,XGBoost,0.95,1.645,5.9492598920587145,25.892731252012855,189.38588193694437,105.85365921061023,52926.829605305116
3,5,2,23.356164383561644,8525.0,2500.0,159.92185591719476,XGBoost,0.95,1.645,4.431876243773653,19.288681719114056,182.7818324040456,99.24960967771143,49624.804838855714
3,6,1,74.27397260273973,27110.0,278.63,854.2430478062217,XGBoost,0.95,1.645,12.834627522476337,55.8596476181457,575.7774558373238,482.98117152125656,26914.60876419354
3,6,2,74.27397260273973,27110.0,278.63,854.2430478062217,XGBoost,0.95,1.645,7.60820603574512,33.11289769950199,553.0307059186802,460.2344216026129,25647.023378227204
3,7,1,74.53424657534246,27205.0,256.08,892.6211363008085,XGBoost,0.95,1.645,13.234637805411241,57.600596734841794,579.3403227622391,503.9111648852461,25808.314220762764
3,7,2,74.53424657534246,27205.0,256.08,892.6211363008085,XGBoost,0.95,1.645,8.072330670571331,35.13288920349311,556.8726152308905,481.4434573538974,24657.60811183721
3,8,1,97.53150684931506,35599.0,85.49,1767.2251048734252,XGBoost,0.95,1.645,16.943823880749687,73.74394228621794,756.4644902314234,957.3564947229305,16368.881346772665
3,8,2,97.53150684931506,35599.0,85.49,1767.2251048734252,XGBoost,0.95,1.645,9.736563543155945,42.37606487449025,725.0966128196957,925.9886173112028,15832.553378786944
3,9,1,65.04657534246576,23742.0,303.16,766.3961825254113,XGBoost,0.95,1.645,11.499787072957636,50.05007371302193,505.3761011102822,433.2481649757276,26268.70273880832
3,9,2,65.04657534246576,23742.0,303.16,766.3961825254113,XGBoost,0.95,1.645,7.652516196162128,33.3057470784546,488.6317744757149,416.50383834116025,25253.46072630123
3,10,1,93.53424657534246,34140.0,93.02,1659.1063384197157,XGBoost,0.95,1.645,17.78228408639319,77.39313986106487,732.1328658884622,906.9463090709228,16872.829133955445
3,10,2,93.53424657534246,34140.0,93.02,1659.1063384197157,XGBoost,0.95,1.645,10.209877135446083,44.43604911882495,699.1757751462222,873.9892183286828,16259.695417786814
3,11,1,87.98082191780821,32113.0,101.21,1542.621425228803,XGBoost,0.95,1.645,15.855305330360814,69.00642555314134,684.8721789777987,840.3171381675428,17009.699510787403
3,11,2,87.98082191780821,32113.0,101.21,1542.621425228803,XGBoost,0.95,1.645,9.821182890703126,42.74435035277041,658.6101037774279,814.0550629671719,16478.102584581495
3,12,1,88.04383561643836,32136.0,110.12,1479.4266567954307,XGBoost,0.95,1.645,15.524909472920585,67.5684565790682,683.8753058941367,807.2817849767836,17779.57403232868
3,12,2,88.04383561643836,32136.0,110.12,1479.4266567954307,XGBoost,0.95,1.645,10.135244324773144,44.11122765457588,660.4180769696443,783.8245560522912,17262.95202249566
3,13,1,107.40547945205479,39203.0,47.35,2491.8981709115214,XGBoost,0.95,1.645,16.64644218045047,72.44965953763733,824.2880157020209,1318.398744993398,12485.236115087479
3,13,2,107.40547945205479,39203.0,47.35,2491.8981709115214,XGBoost,0.95,1.645,11.325000754878305,49.289358053819015,801.1277142182025,1295.2384435095798,12265.908060035721
3,14,1,74.58082191780822,27222.0,182.71,1057.0839715486893,XGBoost,0.95,1.645,14.119799187558934,61.453050014484845,583.5188034391424,589.9950357888295,21559.598597795408
3,14,2,74.58082191780822,27222.0,182.71,1057.0839715486893,XGBoost,0.95,1.645,8.871921261696109,38.61291607461162,560.6786694992692,567.1549018489562,20724.974423364558
3,15,1,112.0986301369863,40916.0,40.0,2769.792410994008,XGBoost,0.95,1.645,16.546489401518755,72.01463896537666,856.7050499242807,1456.9108444623807,11655.286755699046
3,15,2,112.0986301369863,40916.0,40.0,2769.792410994008,XGBoost,0.95,1.645,11.417171473985263,49.690509071330766,834.3809200302348,1434.5867145683349,11476.693716546679
3,16,1,32.657534246575345,11920.0,1506.73,243.585280890264,XGBoost,0.95,1.645,7.946390791580659,34.584765991567316,263.1875057175947,156.37740643669932,47123.7059200736
3,16,2,32.657534246575345,11920.0,1506.73,243.585280890264,XGBoost,0.95,1.645,5.451636259556881,23.72694337002445,252.32968309605187,145.51958381515644,43851.744504362134
3,17,1,41.92328767123288,15302.0,834.61,370.81981980070077,XGBoost,0.95,1.645,9.238957588108036,40.21035392939349,333.67336762802364,225.62026382974386,37660.98567898851
3,17,2,41.92328767123288,15302.0,834.61,370.81981980070077,XGBoost,0.95,1.645,6.750047958179426,29.37796984674292,322.8409835453731,214.7878797470933,35852.822463144315
3,18,1,106.44931506849315,38854.0,51.52,2378.2667954438075,XGBoost,0.95,1.645,17.50918126502289,76.20452512810509,821.349730607557,1265.337922850009,13038.041957046495
3,18,2,106.44931506849315,38854.0,51.52,2378.2667954438075,XGBoost,0.95,1.645,11.201758164733464,48.75297414669102,793.898179626143,1237.8863718685948,12755.181175734004
3,19,1,51.35616438356164,18745.0,547.3,506.8280353424613,XGBoost,0.95,1.645,10.947906880954749,47.64814712818499,407.14129781311647,301.06216479941565,32954.264558944036
3,19,2,51.35616438356164,18745.0,547.3,506.8280353424613,XGBoost,0.95,1.645,7.055196707962134,30.706056821150966,390.1992075060825,284.1200744923816,31099.783353936087
3,20,1,60.36164383561644,22032.0,424.89,623.6189995827117,XGBoost,0.95,1.645,13.139117438823265,57.18486717754717,479.71637402686224,368.994366968903,31356.403316283446
3,20,2,60.36164383561644,22032.0,424.89,623.6189995827117,XGBoost,0.95,1.645,8.863336239723953,38.57555181909903,461.1070586684141,350.38505161045487,29775.020915753237
3,21,1,51.35616438356164,18745.0,647.93,465.81053837098085,XGBoost,0.95,1.645,10.546758445720402,45.90224447573016,405.3953951606617,278.8075136612206,36129.55046530293
3,21,2,51.35616438356164,18745.0,647.93,465.81053837098085,XGBoost,0.95,1.645,6.641849114045473,28.907060247268458,388.40021093219997,261.8123294327589,33927.21252187349
3,22,1,101.83561643835617,37170.0,72.21,1964.844745338992,XGBoost,0.95,1.645,16.662396331410935,72.51909616516217,785.3684112336554,1054.941468834658,15235.46469291013
3,22,2,101.83561643835617,37170.0,72.21,1964.844745338992,XGBoost,0.95,1.645,10.107554505358143,43.99071433602236,756.8400294045156,1026.4130870055183,14823.457802533694
3,23,1,37.26301369863014,13601.0,1075.06,308.03474113323466,XGBoost,0.95,1.645,9.858258486760333,42.90571302008284,303.7468089104938,196.92308358670016,42340.82604814357
3,23,2,37.26301369863014,13601.0,1075.06,308.03474113323466,XGBoost,0.95,1.645,6.527344696822042,28.40870714854231,289.2498030389533,182.42607771515964,39223.79582169191
3,24,1,84.00821917808219,30663.0,141.85,1273.278140241969,XGBoost,0.95,1.645,17.949399999554405,78.1204719168041,666.1780061633795,714.7595420377886,20277.728207612065
3,24,2,84.00821917808219,30663.0,141.85,1273.278140241969,XGBoost,0.95,1.645,12.885724611699667,56.082035482018625,644.1395697285939,692.721105603003,19652.497765957196
3,25,1,102.44109589041096,37391.0,56.06,2236.5964184593713,XGBoost,0.95,1.645,13.792447402516009,60.02832963770365,777.1160008705805,1178.3265388673892,13211.39715378117
3,25,2,102.44109589041096,37391.0,56.06,2236.5964184593713,XGBoost,0.95,1.645,8.519417304576338,37.07872688258175,754.1663981154586,1155.3769361122675,12954.086207690745
3,26,1,60.61917808219178,22126.0,390.5,651.8858685839193,XGBoost,0.95,1.645,11.883587874628128,51.72047493809302,476.05472151343554,377.6634092300527,29495.51226086712
3,26,2,60.61917808219178,22126.0,390.5,651.8858685839193,XGBoost,0.95,1.645,8.330702003737168,36.25738865624306,460.59163523158554,362.2003229482027,28287.845222254637
3,27,1,28.101369863013698,10257.0,1639.41,216.61923587686434,XGBoost,0.95,1.645,8.30659510370606,36.15246913765591,232.8620581787518,144.4620870760881,47366.518034681925
3,27,2,28.101369863013698,10257.0,1639.41,216.61923587686434,XGBoost,0.95,1.645,5.5018671500113525,23.94556131085824,220.65515035195412,132.2551792492904,43364.09268261584
3,28,1,111.87397260273973,40834.0,43.52,2652.755053713026,XGBoost,0.95,1.645,17.411780230027787,75.78061041122366,858.8984186304017,1402.1581372677367,12204.38442677838
3,28,2,111.87397260273973,40834.0,43.52,2652.755053713026,XGBoost,0.95,1.645,10.628852344588132,46.25953854245087,829.3773467616289,1372.6370653989638,11947.433017232583
3,29,1,88.72876712328767,32386.0,119.82,1423.7857102186883,XGBoost,0.95,1.645,15.218440513962614,66.234623709878,687.3359935728917,778.1274788192221,18647.046902423837
3,29,2,88.72876712328767,32386.0,119.82,1423.7857102186883,XGBoost,0.95,1.645,10.824114576387789,47.10937072046775,668.2107405834814,759.0022258298119,18188.729339785612
3,30,1,51.4027397260274,18762.0,595.5,486.1041341308913,XGBoost,0.95,1.645,11.249903115790286,48.962513535030666,408.78169161722246,292.0145806004763,34778.93654951673
3,30,2,51.4027397260274,18762.0,595.5,486.1041341308913,XGBoost,0.95,1.645,7.508057019590583,32.677023051648014,392.4962011338398,275.7290901170937,32839.33463294586
3,31,1,74.83287671232877,27314.0,198.8,1015.114646963028,XGBoost,0.95,1.645,13.803653518322385,60.077101577443706,583.9072385637451,567.6344250589577,22569.144740344163
3,31,2,74.83287671232877,27314.0,198.8,1015.114646963028,XGBoost,0.95,1.645,8.59522429784199,37.40865869582641,561.2387956821277,544.9659821773404,21667.847451371057
3,32,1,55.81643835616438,20373.0,462.3,574.9051215348793,XGBoost,0.95,1.645,14.442940931873473,62.85944719558827,453.5745156887389,350.3120079630279,32389.84825626156
3,32,2,55.81643835616438,20373.0,462.3,574.9051215348793,XGBoost,0.95,1.645,8.069779468056222,35.121785704521514,425.8368541976722,322.5743464719612,29825.224074797534
3,33,1,88.18356164383562,32187.0,130.37,1360.761611687137,XGBoost,0.95,1.645,13.214731207221769,57.513958025756345,674.7988895326056,737.8947638693248,19239.86807312878
3,33,2,88.18356164383562,32187.0,130.37,1360.761611687137,XGBoost,0.95,1.645,9.256966199947367,40.28873210668577,657.573663613535,720.6695379502543,18790.73753251493
3,34,1,32.536986301369865,11876.0,1384.8,253.61340139212788,XGBoost,0.95,1.645,9.11268837091652,39.66079735169108,267.4197014612801,166.46749804775502,46104.83825930623
3,34,2,32.536986301369865,11876.0,1384.8,253.61340139212788,XGBoost,0.95,1.645,5.975094443761019,26.005169961428948,253.764074071018,152.81187065749288,42322.77569729922
3,35,1,82.74794520547945,30203.0,167.93,1161.4259598560193,XGBoost,0.95,1.645,13.741291817446834,59.80568718464765,639.0413036230038,640.5186671126573,21512.459953645714
3,35,2,82.74794520547945,30203.0,167.93,1161.4259598560193,XGBoost,0.95,1.645,8.789383535227191,38.25369035437295,617.489306792729,618.9666702823826,20788.614588104105
3,36,1,98.37534246575342,35907.0,78.57,1851.364005997557,XGBoost,0.95,1.645,15.341482476201781,66.77013443201533,755.3975316922892,992.4521374307938,15595.392887587492
3,36,2,98.37534246575342,35907.0,78.57,1851.364005997557,XGBoost,0.95,1.645,10.239519400136802,44.565059988624455,733.1924572488983,970.2470629874028,15246.462347784047
3,37,1,37.37808219178082,13643.0,1169.73,295.76226063553077,XGBoost,0.95,1.645,8.942829513824478,38.92152728831244,300.5681026307782,186.80265760607782,43701.73453631149
3,37,2,37.37808219178082,13643.0,1169.73,295.76226063553077,XGBoost,0.95,1.645,6.17667330751194,26.88249376974934,288.52906911221504,174.76362408751473,40885.25080077773
3,38,1,102.16164383561645,37289.0,66.37,2052.745417406073,XGBoost,0.95,1.645,17.01791796232945,74.06641906089548,789.1979259102105,1100.439127763932,14607.228981938435
3,38,2,102.16164383561645,37289.0,66.37,2052.745417406073,XGBoost,0.95,1.645,10.668908181623912,46.43387199606689,761.5653788453819,1072.8065806991035,14240.4345521999
3,39,1,56.14246575342466,20492.0,503.01,552.7573114081825,XGBoost,0.95,1.645,12.83317562257923,55.853328570983074,448.8505888449557,332.23198427507435,33423.20208204103
3,39,2,56.14246575342466,20492.0,503.01,552.7573114081825,XGBoost,0.95,1.645,8.350206023642125,36.342275239598926,429.33953551357155,312.7209309436902,31460.35109479712
3,40,1,38.25205479452055,13962.0,1272.73,286.8377505194912,XGBoost,0.95,1.645,9.973848988264615,43.40879304096592,311.1731766026098,186.8276683007115,47556.23565527292
3,40,2,38.25205479452055,13962.0,1272.73,286.8377505194912,XGBoost,0.95,1.645,7.007486810010099,30.49841089743162,298.26279445907545,173.91728615717722,44269.94952216483
3,41,1,28.367123287671234,10354.0,2111.73,191.76330990101687,XGBoost,0.95,1.645,7.673740132778675,33.3981191880771,231.96798220177573,129.27977413858554,54600.79548833505
3,41,2,28.367123287671234,10354.0,2111.73,191.76330990101687,XGBoost,0.95,1.645,5.142612407164042,22.381990938016877,220.95185395171552,118.2636458885253,49948.17778643511
3,42,1,47.05205479452055,17174.0,704.99,427.4397258279527,XGBoost,0.95,1.645,11.302490751205232,49.19138864482299,378.5557722064669,262.91125155879934,37069.9606472876
3,42,2,47.05205479452055,17174.0,704.99,427.4397258279527,XGBoost,0.95,1.645,7.396477512338907,32.191399924247555,361.5557834858914,245.9112628382239,34672.9962376639
3,43,1,64.75068493150685,23634.0,358.9,702.7688740089752,XGBoost,0.95,1.645,11.554809250609232,50.28954458581654,503.54433910636453,401.67398159030415,28832.158398552034
3,43,2,64.75068493150685,23634.0,358.9,702.7688740089752,XGBoost,0.95,1.645,8.163671532606278,35.5304284665122,488.7852229870602,386.9148654709998,27772.749043508367
3,44,1,36.83561643835616,13445.0,908.1,333.2300798124925,XGBoost,0.95,1.645,9.557799375686681,41.59803657689477,299.4473516453879,208.213076483141,37815.65895086807
3,44,2,36.83561643835616,13445.0,908.1,333.2300798124925,XGBoost,0.95,1.645,6.097325537755842,26.53715157340594,284.38646664189906,193.15219147965217,35080.30101653443
3,45,1,102.89315068493151,37556.0,61.0,2148.8464309034644,XGBoost,0.95,1.645,16.9088327209394,73.59165162929551,793.8437064238161,1148.0148670810277,14005.78137838854
3,45,2,102.89315068493151,37556.0,61.0,2148.8464309034644,XGBoost,0.95,1.645,11.6182780206779,50.56577723258282,770.8178320271035,1124.988992684315,13724.865710748645
3,46,1,73.93424657534247,26986.0,216.31,967.3008982171673,XGBoost,0.95,1.645,11.19846586994935,48.73864522080878,566.278371248206,532.3890943293924,23032.21699887817
3,46,2,73.93424657534247,26986.0,216.31,967.3008982171673,XGBoost,0.95,1.645,8.211083130097823,35.7367761087989,553.2765021361962,519.3872252173826,22469.730137354407
3,47,1,28.16986301369863,10282.0,1940.83,199.33138445699413,XGBoost,0.95,1.645,7.1452074489669,31.09780705040922,228.28684814629963,130.7634992789063,50757.94446109594
3,47,2,28.16986301369863,10282.0,1940.83,199.33138445699413,XGBoost,0.95,1.645,4.810618300981201,20.937065968422075,218.1261070643125,120.60275819691914,46813.89023826532
3,48,1,64.91780821917808,23695.0,329.86,733.9967904734955,XGBoost,0.95,1.645,13.95623149405053,60.74116073642892,515.1658182706755,427.73955597317666,28218.833986662416
3,48,2,64.91780821917808,23695.0,329.86,733.9967904734955,XGBoost,0.95,1.645,8.843308275754518,38.48838489447404,492.91304242872064,405.4867801312218,26750.773858816967
3,49,1,37.224657534246575,13587.0,988.06,321.1447010192971,XGBoost,0.95,1.645,7.735072240805058,33.66505252416591,294.2376552638919,194.23740303381445,38383.64168831814
3,49,2,37.224657534246575,13587.0,988.06,321.1447010192971,XGBoost,0.95,1.645,5.4875727920451665,23.883348535495617,284.4559512752216,184.45569904514417,36450.659599709026
3,50,1,83.44383561643835,30457.0,154.34,1216.5639566284947,XGBoost,0.95,1.645,14.486442745248784,63.048778437312244,647.1556277523806,671.3307567515595,20722.63779940714
3,50,2,83.44383561643835,30457.0,154.34,1216.5639566284947,XGBoost,0.95,1.645,9.673089569418613,42.099809580000276,626.2066588950687,650.3817878942476,20075.98502871964
4,1,1,25.389041095890413,9267.0,2297.68,173.92236856095755,XGBoost,0.95,1.645,7.413234378868914,32.26433017936491,209.98761785059781,119.22551445984368,54788.41601281873
4,1,2,25.389041095890413,9267.0,2297.68,173.92236856095755,XGBoost,0.95,1.645,5.164153794525458,22.47574467610608,200.19903234733897,109.43692895658485,50290.208584993175
4,2,1,68.73972602739725,25090.0,235.35,894.1777541178318,XGBoost,0.95,1.645,12.80365526523498,55.72484827376185,536.9029304655427,502.81372533267773,23667.44205140914
4,2,2,68.73972602739725,25090.0,235.35,894.1777541178318,XGBoost,0.95,1.645,7.957478481177281,34.63302250954433,515.8111047013251,481.72189956846023,22674.649812687425
4,3,1,43.04109589041096,15710.0,767.06,391.92598289020583,XGBoost,0.95,1.645,9.216376241108973,40.112074015628814,341.39974524850555,236.07506546073174,36216.74794246178
4,3,2,43.04109589041096,15710.0,767.06,391.92598289020583,XGBoost,0.95,1.645,6.7041634866823845,29.1782686552217,330.46593988809843,225.14126010032462,34539.370994511
4,4,1,25.421917808219177,9279.0,1783.76,197.52087855724727,XGBoost,0.95,1.645,7.248045356555327,31.545384455333284,209.49880911286752,130.3058237339569,46486.8632287366
4,4,2,25.421917808219177,9279.0,1783.76,197.52087855724727,XGBoost,0.95,1.645,5.4147197218351435,23.566272966087375,201.51969762362162,122.32671224471102,43640.299246725146
4,5,1,21.646575342465752,7901.0,2500.0,153.95778642212287,XGBoost,0.95,1.645,7.986401486004331,34.75890297275743,186.2849303700177,111.73779618381886,55868.89809190943
4,5,2,21.646575342465752,7901.0,2500.0,153.95778642212287,XGBoost,0.95,1.645,5.162360670413242,22.46794053213162,173.99396792939189,99.44683374319305,49723.41687159653
4,6,1,68.28493150684932,24924.0,278.63,819.078573989449,XGBoost,0.95,1.645,12.501963534266755,54.41180714719381,532.406327695139,463.9510941419183,25854.138672152538
4,6,2,68.28493150684932,24924.0,278.63,819.078573989449,XGBoost,0.95,1.645,9.151681147314001,39.83050408804959,517.8250246359949,449.36979108277404,25041.580977878664
4,7,1,68.6082191780822,25042.0,256.08,856.4012780326361,XGBoost,0.95,1.645,12.925602101251817,56.255592720853834,536.5131269674292,484.4562317371719,24811.910364650998
4,7,2,68.6082191780822,25042.0,256.08,856.4012780326361,XGBoost,0.95,1.645,9.178543513425218,39.94741611393693,520.2049503605123,468.148055130255,23976.67079155114
4,8,1,91.13150684931507,33263.0,85.49,1708.2588566845202,XGBoost,0.95,1.645,13.87347698282333,60.38099151236161,698.3015394575671,914.5104198546217,15636.299158674321
4,8,2,91.13150684931507,33263.0,85.49,1708.2588566845202,XGBoost,0.95,1.645,10.012198317394125,43.575699326934505,681.49624727214,897.7051276691946,15348.962272887888
4,9,1,59.652054794520545,21773.0,303.16,733.9286118440149,XGBoost,0.95,1.645,13.093474812152577,56.986218557809174,474.550602119453,423.95052447981664,25704.968200260246
4,9,2,59.652054794520545,21773.0,303.16,733.9286118440149,XGBoost,0.95,1.645,9.292494486452222,40.44336047912293,458.00774404076674,407.40766640113037,24701.941629233337
4,10,1,85.7013698630137,31281.0,93.02,1588.118036910818,XGBoost,0.95,1.645,14.922990724848455,64.94874914282332,664.8583381839192,859.0077675982324,15980.980508397513
4,10,2,85.7013698630137,31281.0,93.02,1588.118036910818,XGBoost,0.95,1.645,10.035425003493701,43.67678792483791,643.5863769659337,837.7358063802469,15585.236941898112
4,11,1,81.58904109589041,29780.0,101.21,1485.5294501483893,XGBoost,0.95,1.645,15.208064850684583,66.18946611621192,637.3127537874448,808.9541911904066,16374.850738076211
4,11,2,81.58904109589041,29780.0,101.21,1485.5294501483893,XGBoost,0.95,1.645,9.330817992420327,40.610154375955645,611.7334420471885,783.3748794501503,15857.074309829943
4,12,1,81.27123287671233,29664.0,110.12,1421.3871554561074,XGBoost,0.95,1.645,14.250585691352613,62.02226700207021,630.9208971390565,772.7158447301239,17018.29376433625
4,12,2,81.27123287671233,29664.0,110.12,1421.3871554561074,XGBoost,0.95,1.645,9.446504533842637,41.11365238761944,610.0122825246058,751.8072301156732,16557.802436067588
